"ID","longitude","latitude","x_proj","y_proj","richness_true","residuals","local_error_variance","abs_residual"
11271,145.8817306,-32.81610278,1287625.79035243,-3648608.99169596,20,5.21246403088727,37.9113186545296,5.21246403088727
11275,145.8700361,-32.82850833,1286395.10791631,-3649869.25434662,20,10.2377668156917,37.9113186545296,10.2377668156917
11279,145.8745479,-32.78862718,1287294.9562753,-3645484.38233543,8.98146239,-1.4893896945457,31.0429027115872,1.4893896945457
11280,145.8733323,-32.80034216,1287040.73232113,-3646773.55681361,10.61445555,-1.33194315390928,34.8124320865628,1.33194315390928
11281,145.8722644,-32.80033255,1286942.1684013,-3646761.73138792,7.348469228,-0.820203664382718,34.8124320865628,0.820203664382718
11282,145.8744683,-32.79494042,1287211.13217762,-3646184.92344182,6.531972647,-2.6216330756232,34.8124320865628,2.6216330756232
11286,151.4862473,-30.49378697,1843521.70242162,-3459534.17148062,29,-7.24693061681498,16.9516800981247,7.24693061681498
11287,151.4783277,-30.50592909,1842571.61899261,-3460764.81931876,36,-3.71272885913663,16.9516800981247,3.71272885913663
11290,151.4771892,-30.50543761,1842473.12149944,-3460693.9617486,41,-0.478445797037644,16.9516800981247,0.478445797037644
11293,151.4839967,-30.49312925,1843321.63242868,-3459428.84574574,29,-7.16610097941745,16.9516800981247,7.16610097941745
11295,151.4812318,-30.5021014,1842909.35828324,-3460382.74133335,40,5.32352871578802,16.9516800981247,5.32352871578802
11296,151.4153577,-30.47988796,1837102.70665438,-3456973.4398864,41,3.74287158467549,23.0937342867694,3.74287158467549
11309,151.479917,-30.4955268,1842897.85151407,-3459635.54999604,29,-3.29278160426599,16.9516800981247,3.29278160426599
11330,151.3957073,-30.45719257,1835642.33144549,-3454176.8747205,20,0.279149730909001,23.181731407642,0.279149730909001
11335,151.4868094,-30.50458427,1843390.62132317,-3460738.21907836,33,1.35664171891633,16.3360748741762,1.35664171891633
11336,151.3939752,-30.46247634,1835390.11912355,-3454737.31654827,20,-1.13533881760667,23.181731407642,1.13533881760667
11337,151.3942937,-30.46337346,1835404.82533711,-3454841.2736103,24,1.94508955925165,23.181731407642,1.94508955925165
11340,150.5418188,-30.37233642,1756785.71303497,-3432766.00114517,35,-2.51020712609836,140.563284427709,2.51020712609836
11343,145.666616,-32.8402523,1267461.08432536,-3649140.73055912,17.1464282,-1.6159043751951,38.2247804232572,1.6159043751951
11345,145.6631272,-32.85915616,1266913.28945156,-3651206.34583567,25.31139401,1.97167789806838,39.1954193436064,1.97167789806838
11346,145.6618216,-32.87492639,1266604.61542806,-3652945.42732635,14.69693846,-9.4746504209498,42.7004155355901,9.4746504209498
11348,143.6300077,-33.57217831,1071720.90019677,-3711831.78081904,14.31487312,-0.243132395026667,11.9419407404864,0.243132395026667
11351,145.4876069,-33.14540657,1247329.4220371,-3681275.91239909,3.976353644,-8.35423945086635,53.2530856289028,8.35423945086635
11353,149.9471051,-31.26202468,1686859.66307264,-3523408.74721306,46,16.0358924498838,168.212638973983,16.0358924498838
11361,142.5807371,-33.62701036,974755.208022437,-3709523.42988172,15.90541458,-0.918826188494917,48.9677356215289,0.918826188494917
11366,150.4787289,-31.18236669,1737769.22644974,-3521704.02759004,41,17.1956659500776,120.929884504073,17.1956659500776
11368,149.1278897,-31.12579967,1612373.29446488,-3497718.47201487,22,-10.650582673698,45.2090227815738,10.650582673698
11374,149.1426454,-31.14924171,1613402.78323157,-3500506.5959988,27,-1.135932350257,128.965270268308,1.135932350257
11381,149.0302958,-31.9236504,1591369.70519383,-3585014.57195726,33,4.73503267586699,35.2761326425555,4.73503267586699
11384,149.0444336,-31.96943119,1592001.57833687,-3590267.57188184,40,12.4278893994847,33.4955524709402,12.4278893994847
11385,149.0047637,-31.91082445,1589188.47204038,-3583274.33515567,28,0.274737724892336,35.2761326425555,0.274737724892336
11387,149.0293199,-31.92110449,1591316.91373228,-3584720.07611326,28,1.50653210442999,35.2761326425555,1.50653210442999
11390,149.0386885,-31.9344835,1591988.11226327,-3586320.50243799,25,-1.00393658147366,38.718018478672,1.00393658147366
11393,149.090387,-31.95880651,1596426.71530621,-3589662.8473833,15,-9.498821382181,47.3858550135315,9.498821382181
11394,149.0586415,-31.88584497,1594565.84394363,-3581175.37806184,25,-3.65428947458732,72.7524045759491,3.65428947458732
11397,149.0337229,-31.9673665,1591037.81286551,-3589905.1864639,20,-4.63254848764451,33.8439081458749,4.63254848764451
11399,149.0556424,-31.97388602,1592975.94547097,-3590901.28592041,17,-6.26930573976234,43.5005826072534,6.26930573976234
11404,149.061316,-31.94036855,1594002.0327504,-3587255.26794482,24,0.0581518657036604,33.5481694105437,0.0581518657036604
11406,151.1495807,-30.75019621,1807621.48391243,-3483126.64260982,28.46049894,-2.06057652971768,90.9029731402361,2.06057652971768
11407,151.1983746,-30.76621964,1811923.93494612,-3485592.90403949,16.60195772,-13.7067751247092,76.3247309580796,13.7067751247092
11409,151.1335953,-30.76124367,1805939.16815916,-3484124.44150307,11.85854123,-17.3309954854392,140.682038844736,17.3309954854392
11410,151.1501167,-30.7603979,1807501.01237083,-3484264.39034405,9.486832981,-18.3896260696693,90.902973140236,18.3896260696693
11411,151.1698469,-30.77213497,1809152.6995804,-3485843.89052829,32.41334602,0.747485489001317,95.4255331198785,0.747485489001317
11416,151.1349719,-30.74403291,1806355.85988158,-3482237.2202198,26.87936011,1.34605905152632,106.887448543098,1.34605905152632
11421,151.1504946,-30.75156244,1807684.24489711,-3483290.92798168,24.50765187,1.72990617578815,90.9029731402361,1.72990617578815
11430,151.1353893,-30.61253742,1808593.53427467,-3467674.51469754,35,2.66923013680368,50.4053223972459,2.66923013680368
11432,151.1248092,-30.57061362,1808301.65540345,-3462879.55337241,33,-1.34904269254933,68.4147647784334,1.34904269254933
11435,151.1294787,-30.59076255,1808403.05478999,-3465178.19747746,41,11.3719162531349,75.1236308483021,11.3719162531349
11437,149.3914676,-31.8227227,1626444.97797815,-3578371.62092279,42,8.27109198064166,57.5692022884313,8.27109198064166
11442,149.3496716,-31.85392307,1622087.62071039,-3581299.46486345,14,-12.76490629134,71.4615702028343,12.76490629134
11443,149.3925279,-31.86583829,1625888.71020526,-3583165.26033169,30,2.31893754980567,70.5210231401278,2.31893754980567
11444,149.3170654,-31.88867378,1618532.37391835,-3584738.77645659,36,8.37804766990899,55.541312134272,8.37804766990899
11445,149.3528394,-31.86887892,1622155.34685752,-3582997.84876713,28,1.80049124773433,71.4615702028344,1.80049124773433
11455,140.43437,-33.60065,777538.240858867,-3691869.90643268,6.260990337,-1.79641703393202,12.8009677191536,1.79641703393202
11457,140.42845,-33.6818,776396.346826418,-3700868.98506793,4.472135955,-2.83768480300518,13.8786101015653,2.83768480300518
11462,143.2467169,-33.66006265,1035630.79012412,-3718437.9796262,16,-4.77668601862449,33.4794633415061,4.77668601862449
11466,143.1981993,-33.72848182,1030506.37587949,-3725649.71220871,13.06394529,-11.1013972181689,33.2538567908805,11.1013972181689
11468,143.2245879,-33.72487126,1032963.86841772,-3725461.56947101,33.47635982,14.2099821617706,34.8065327378963,14.2099821617706
11472,145.8693658,-32.94462358,1284927.49684375,-3662759.89693203,12.24744871,-2.25159485657677,61.2737700817556,2.25159485657677
11476,145.8359955,-32.96055247,1281655.6649789,-3664193.81343909,2.449489743,-9.26655883991771,75.4478673657503,9.26655883991771
11479,147.4073156,-32.46217723,1433241.18783127,-3625553.15950409,35,2.72259046144973,197.201192169213,2.72259046144973
11481,147.4370064,-32.49381853,1435563.26583974,-3629398.40230778,35,9.14307061131197,178.747293782281,9.14307061131197
11484,145.734221,-33.08222666,1270806.21681843,-3676689.8805971,20.41241452,6.87509391042263,73.8700543606619,6.87509391042263
11485,145.7251157,-33.08213386,1269968.07380535,-3676589.03316165,8.98146239,-8.56030250944864,74.3507029703201,8.56030250944864
11492,145.6458686,-33.0799452,1262689.487393,-3675560.46606245,26.94438717,7.89593390326691,68.2359089832962,7.89593390326691
11494,145.6505319,-33.05519284,1263414.20365466,-3672857.54924774,1.632993162,-10.4513842161665,72.0353994754354,10.4513842161665
11496,145.688695,-33.08175601,1266615.54812021,-3676185.50641944,22.04540769,4.79446172290426,73.8708972608537,4.79446172290426
11497,145.6762908,-33.0157839,1266259.54269604,-3668735.59480906,26.12789059,10.2998953112031,75.4493874725535,10.2998953112031
11498,145.7079463,-33.01070408,1269239.98705612,-3668485.51841922,24.49489743,12.8638365231386,75.5335138584687,12.8638365231386
11499,145.6819044,-33.10603638,1265699.74008147,-3678814.60052256,4.898979486,-7.89836894076614,74.9671267436825,7.89836894076614
11501,145.6591261,-33.0534817,1264226.99728431,-3672752.52306883,4.082482905,-10.0178457356438,78.4357562265968,10.0178457356438
11504,145.6977516,-33.01240198,1268279.36811198,-3668572.8532497,28.57738033,13.7977491363129,75.5335138584687,13.7977491363129
11509,145.6660882,-33.01793007,1265292.91564126,-3668872.88141227,25.31139401,5.61752082622845,76.454276284643,5.61752082622845
11510,145.6607326,-32.98269721,1265219.00837694,-3664906.44715889,29.39387691,5.60034378610022,73.6166216150244,5.60034378610022
11512,145.6583265,-33.00025913,1264787.66710689,-3666833.30061591,26.94438717,11.9111610145685,73.6166216150244,11.9111610145685
11514,150.201816,-31.15304,1712372.04432737,-3514714.31903794,43,12.0118231795573,148.932139947483,12.0118231795573
11515,148.5807547,-31.97970072,1548790.73620561,-3585707.00962989,22,4.10574868352053,96.5701007324948,4.10574868352053
11520,148.5861826,-31.97413708,1549375.4875534,-3585155.57984612,27,8.25202390463906,96.5701007324948,8.25202390463906
11522,150.4606168,-31.31696422,1733907.40730112,-3536373.27820525,28,5.939495572603,177.144253251254,5.939495572603
11523,150.4558407,-31.35546042,1732841.40056363,-3540574.05858749,13,-9.55286520871,190.017042198672,9.55286520871
11528,150.4017805,-31.35402667,1727823.86946118,-3539682.99455306,61,30.1553751419556,193.136896653534,30.1553751419556
11534,148.8495198,-31.97760799,1573782.02925917,-3588759.41237828,21,-6.58727108170166,49.8915786822565,6.58727108170166
11536,148.855446,-31.95974355,1574595.2770573,-3586851.03326846,17,-6.14437834166065,54.0977584171843,6.14437834166065
11539,140.10317,-33.63116,746831.947404175,-3693291.35646053,10.2859127,3.64203119136671,12.8195264569806,3.64203119136671
11541,143.0877811,-33.62723438,1021350.05076318,-3713509.46752928,10.61445555,-1.35033498524245,34.8713140540426,1.35033498524245
11545,143.1148713,-33.60529521,1024051.89015594,-3711287.45353866,15.51343504,4.65867847782924,33.836769244368,4.65867847782924
11549,143.0500334,-33.59812722,1018162.19359135,-3709972.36268941,13.88044188,2.12682349342733,35.4910837432916,2.12682349342733
11551,150.5995839,-31.17258431,1749213.40919594,-3522269.31667416,44,13.3815645290383,116.563849004457,13.3815645290383
11553,148.026153,-32.25186553,1493453.60780606,-3609301.22595361,33,15.2539150342594,141.935271624401,15.2539150342594
11554,148.0307222,-32.24926389,1493913.58326247,-3609065.96328949,11,-6.72005487354489,141.935271624401,6.72005487354489
11556,148.0532136,-32.25294551,1495946.93286257,-3609737.6616439,30,15.0485731763121,141.935271624401,15.0485731763121
11557,148.0358579,-32.21840929,1494821.68713964,-3605702.2675305,3,-14.3558383993428,133.590333554261,14.3558383993428
11559,138.94586,-33.54908,640779.629387617,-3677862.61355473,32,5.14762290871994,93.2819517113052,5.14762290871994
11563,149.4594045,-31.51029749,1637523.00870048,-3544595.00212315,14,-18.166285512205,55.2363715045504,18.166285512205
11564,149.4311079,-31.58460279,1633754.15653478,-3552473.37373099,31,-2.61555140755966,38.9553750328671,2.61555140755966
11570,149.3057054,-31.04510689,1630230.9154212,-3491019.24504357,40,1.59829592246037,66.9258281834115,1.59829592246037
11572,149.3036922,-31.00065755,1630714.70750524,-3486060.41448813,31.01555842,1.77049887503165,52.0223691420247,1.77049887503165
11575,149.3161321,-31.08154885,1630655.56936823,-3495196.5702394,50.89732664,16.8756128405183,53.2707560903774,16.8756128405183
11578,149.3914834,-31.01045246,1638788.29134616,-3488270.82431642,15,-12.3616986509967,72.5579341928523,12.3616986509967
11582,149.385046,-31.00425794,1638279.57772755,-3487500.82329293,17,-10.0254947251063,69.4282847423962,10.0254947251063
11584,149.3051307,-30.9903764,1631004.95823908,-3484937.70911468,19,-5.61196287283233,52.0288232851772,5.61196287283233
11585,149.3103193,-31.05960012,1630443.6098881,-3492686.57819078,35,0.763286992470661,58.2758927712953,0.763286992470661
11587,149.3303696,-31.06461498,1632244.57756997,-3493499.13978119,25,-10.1951131330706,66.1486786636092,10.1951131330706
11589,149.3449106,-30.99444041,1634669.55398118,-3485897.17472989,31.01555842,-1.4262206528143,64.8951375206597,1.4262206528143
11592,149.3200319,-31.04967549,1631503.06310577,-3491709.15160858,33,-0.847318946196324,59.322901201039,0.847318946196324
11593,149.3203614,-31.05030093,1631524.4424529,-3491782.76988494,40,6.15268105380368,58.9523304280616,6.15268105380368
11597,149.3498911,-31.00583182,1634963.30039055,-3487225.13568278,43,11.8821978284373,67.4769185509818,11.8821978284373
11598,149.3861172,-31.01278863,1638250.26241064,-3488461.25628243,28,0.312451291617993,72.5579341928523,0.312451291617993
11600,149.3118688,-31.00407416,1631428.85594577,-3486543.99951465,31,5.383402882202,37.8661999349416,5.383402882202
11601,149.307202,-30.98943743,1631213.18706718,-3484859.94088083,23,-2.21498338040599,51.174269575157,2.21498338040599
11603,149.3035198,-31.08872002,1629366.69353618,-3495831.47787789,28.62974624,-3.41107488395967,53.9584884270132,3.41107488395967
11608,149.3387621,-31.00677358,1633906.73782229,-3487187.27457706,26,-3.65494495045536,49.8702557107354,3.65494495045536
11610,149.3103633,-30.99028287,1631496.52358857,-3484994.14103576,19,-4.89298527920334,51.174269575157,4.89298527920334
11611,149.3260393,-30.98909942,1632982.83966778,-3485063.07577009,24,-4.67546906390801,42.4434377182759,4.67546906390801
11614,149.3102405,-31.05157402,1630557.66638491,-3491794.84387173,17,-17.1567014685953,66.4478960458369,17.1567014685953
11616,145.7738501,-33.08307378,1274448.6566698,-3677178.71337159,25.31139401,14.0967846225023,86.1689167718578,14.0967846225023
11617,145.8263235,-33.08493186,1279262.49523768,-3677909.48681205,26.94438717,14.7282118199803,83.4845994778713,14.7282118199803
11623,144.0031897,-33.64569972,1105240.78074789,-3723180.33677521,4.771624373,-4.25785918028085,7.71987284652927,4.25785918028085
11625,144.0030335,-33.65020324,1105179.29837242,-3723679.26984013,7.157436559,-2.76466544616828,7.71987284652927,2.76466544616828
11626,147.0748619,-32.4030082,1403239.30435215,-3615293.75160068,27,3.17538735094239,256.933760115565,3.17538735094239
11631,147.0968636,-32.32363293,1406324.22671,-3606721.48894741,16,-9.57043675132265,309.886376450138,9.57043675132265
11634,146.7168027,-32.5525102,1368137.60902932,-3628011.57103878,6,-12.6720873607492,299.959534902805,12.6720873607492
11637,145.46625,-33.05478056,1246426.63162926,-3671001.59053705,15,-0.498754362455045,66.1293085935699,0.498754362455045
11639,145.4687611,-33.04638889,1246756.83439679,-3670093.93852643,18,6.30945318306897,68.2854028470069,6.30945318306897
11640,145.4744611,-33.05036944,1247235.69752268,-3670591.73827945,16,2.22161565003779,68.2854028470069,2.22161565003779
11647,138.92699,-33.33492,640336.031755475,-3653898.06113731,41.64132563,10.4605027410677,81.1233127885169,10.4605027410677
11655,149.1069178,-31.1688819,1609766.72419468,-3502235.75062174,24,-4.36095559788567,150.05480897418,4.36095559788567
11663,150.6171156,-30.07580841,1768695.75463057,-3400918.55399237,30,-2.00371004912165,203.310328714442,2.00371004912165
11668,150.6327607,-30.04120828,1770735.24482601,-3397297.6924276,22,-13.411339381465,192.483070231562,13.411339381465
11669,145.9016472,-32.70263611,1290842.99430649,-3636204.39713838,12,-6.04645691968026,34.7716073903218,6.04645691968026
11670,145.8951889,-32.73403056,1289864.8040955,-3639627.14398914,15,-2.35589306117127,37.041613254791,2.35589306117127
11672,151.2045418,-30.76603456,1812504.70452859,-3485659.88362682,12.64911064,-14.3492262651634,76.3247309580796,14.3492262651634
11675,151.2073893,-30.77022381,1812701.12200075,-3486164.34139177,11.06797181,-10.1291813930188,76.3247309580796,10.1291813930188
11676,151.2058359,-30.76948061,1812568.09613287,-3486059.9747434,8.696263565,-14.8793540146548,76.3247309580796,14.8793540146548
11677,149.3589214,-31.17305975,1633271.92293656,-3505897.90261035,37,8.89062645535899,44.6882166767362,8.89062645535899
11678,149.375767,-31.26111178,1633510.12442671,-3515882.94963167,41,8.99217549862868,50.7043500616906,8.99217549862868
11682,149.3517849,-31.18522228,1632420.16483222,-3507156.23735565,26,-1.88819114618632,44.7983900445277,1.88819114618632
11688,149.3453065,-31.30219523,1630041.45490455,-3520051.9506244,31,0.108051044707004,56.7813627356007,0.108051044707004
11690,147.4890975,-32.17118688,1444747.2976596,-3594170.26710036,4,-22.2353783509629,206.604429517809,22.2353783509629
11696,147.473885,-32.18296357,1443176.14114132,-3595305.92828519,41,12.5849151735063,214.757714692681,12.5849151735063
11697,147.4722071,-32.19700713,1442830.64728446,-3596846.2585729,33,0.786386920667589,218.029357214153,0.786386920667589
11702,148.0659883,-32.25424196,1497112.90022393,-3610031.15661879,42,23.3101094564235,141.935271624401,23.3101094564235
11704,143.8699107,-33.66150291,1092840.53284003,-3723789.38387221,9.543248745,-1.80622210405693,13.0233225196633,1.80622210405693
11706,145.8773845,-33.11381372,1283618.56768933,-3681628.56680514,30.21037349,11.0377635535721,87.2543474049296,11.0377635535721
11712,145.8493445,-33.08604847,1281370.64631353,-3678264.18199925,10.61445555,-4.16910542779758,79.4822180267882,4.16910542779758
11715,147.6510116,-32.26878899,1458440.61691641,-3606845.45391872,1,-26.6415933725645,134.666588668503,26.6415933725645
11718,150.9804337,-30.53351422,1795366.91341597,-3456732.15544963,33,2.18387643392601,107.438162561047,2.18387643392601
11719,151.0009343,-30.57866563,1796542.02794081,-3462024.13788818,24.50765187,-7.32486044387104,105.296863244691,7.32486044387104
11723,150.9993463,-30.58478732,1796291.3515262,-3462680.20679485,31,-2.19834979013043,42.2747664189822,2.19834979013043
11725,150.9456323,-30.55155305,1791800.55320257,-3458242.76872032,29,-1.06355842073433,98.1703136091039,1.06355842073433
11730,150.927188,-30.55280321,1790048.27516809,-3458122.76525514,40,11.3815224374743,98.1703136091039,11.3815224374743
11731,150.9524022,-30.53144361,1792769.19228602,-3456109.02918494,39,6.93589128681501,110.936240308545,6.93589128681501
11734,151.0072012,-30.55097022,1797590.21316488,-3459043.08811718,27.83447551,-2.75473036045735,116.19853477376,2.75473036045735
11739,150.9671969,-30.56109309,1793666.91490283,-3459602.66717169,36,2.15055739186568,95.1296186950866,2.15055739186568
11740,151.0014437,-30.50803782,1797762.64681746,-3454204.16668053,48.22473432,22.9162088076641,115.5896037832,22.9162088076641
11749,150.9837057,-30.5370561,1795615.37150528,-3457170.6712771,34,3.51496351684802,116.377539161786,3.51496351684802
11751,150.9893933,-30.56195212,1795736.22980669,-3460009.68097219,23,-9.96577130067701,105.594868620733,9.96577130067701
11754,150.9998482,-30.50963714,1797586.25205059,-3454358.96176172,22.13594362,-3.32663779005515,115.5896037832,3.32663779005515
11757,150.9932689,-30.56763209,1796005.74614919,-3460693.62366552,28,-3.85449214488573,105.684394735934,3.85449214488573
11759,151.0126176,-30.52724352,1798492.90329134,-3456489.88835845,15.02081889,-7.81455428381219,116.19853477376,7.81455428381219
11760,150.962954,-30.52617843,1793847.23861387,-3455673.60842794,71,40.090895902905,108.053943662766,40.090895902905
11765,150.9251216,-30.54753814,1789941.35610864,-3457510.27768357,39,1.93899348371234,98.1703136091039,1.93899348371234
11767,150.9410974,-30.54122453,1791545.77757609,-3457034.46529963,43,5.51618057401035,95.2795953115227,5.51618057401035
11770,145.6810007,-33.16645546,1264895.229625,-3685514.86395186,4.082482905,-3.64941211235234,52.2867619212818,3.64941211235234
11771,145.6747981,-33.15105701,1264507.67516637,-3683743.60922085,1.632993162,-8.56975016532886,58.7559571302993,8.56975016532886
11777,147.3686223,-32.46119582,1429672.37434681,-3625010.6817932,25,-10.6806308018041,197.201192169213,10.6806308018041
11782,147.422331,-32.41229538,1435302.83066271,-3620184.94318117,11,-14.1920016194251,229.534941912421,14.1920016194251
11784,148.7341787,-31.97939303,1563044.72996472,-3587541.40374485,26,3.73680043636387,41.9658812598871,3.73680043636387
11787,148.7038589,-31.97145721,1560344.66042341,-3586290.47235432,16,-5.35379381197523,41.9180333781596,5.35379381197523
11788,149.2846451,-31.87622875,1615708.58566643,-3582948.58046319,40,13.811839817628,49.7638187286461,13.811839817628
11790,149.2840313,-31.85349438,1615994.68625343,-3580420.07800156,33,6.50658321637034,46.0678172960709,6.50658321637034
11797,146.1429299,-32.97476232,1309797.25445973,-3668884.78058743,9.797958971,-9.80420358221662,67.5700944844365,9.80420358221662
11802,146.2070722,-32.94971111,1316023.69854761,-3666762.49779205,22,5.96409089221883,59.2260310897143,5.96409089221883
11805,146.1494627,-32.96308099,1310544.02965298,-3667654.77116043,5.715476066,-11.6989047838814,58.8542295209235,11.6989047838814
11807,142.914825,-33.72259,1004549.45027251,-3722737.89114177,10,-6.27832039881231,52.0548657278124,6.27832039881231
11809,142.916985,-33.72054481,1004767.2362577,-3722527.54087351,5.566895101,-10.0954470268542,52.0548657278124,10.0954470268542
11814,149.5330952,-31.51625422,1644299.89737604,-3546202.10212473,35,4.37656860340467,63.4983552755202,4.37656860340467
11816,148.7338586,-31.90554953,1564094.13020153,-3579345.98366741,32,5.24748809771659,90.7524629279291,5.24748809771659
11818,148.771714,-31.89237897,1567805.01784088,-3578348.91779253,15,-13.6507575441515,42.8848168738886,13.6507575441515
11819,148.792692,-31.89031686,1569784.96559238,-3578377.76501094,15,-11.659205518469,42.7737703347625,11.659205518469
11820,148.8021908,-31.88569056,1570735.67844469,-3577981.31447359,14,-12.8684542684573,42.7737703347625,12.8684542684573
11821,148.7040687,-31.85143442,1562115.09204107,-3572977.88249904,31,7.22827126341494,100.563822366533,7.22827126341494
11823,148.7072134,-31.8666725,1562185.14014567,-3574706.9381842,23,-0.914639633930268,96.6005786665726,0.914639633930268
11830,148.7521102,-31.87158886,1566287.16754473,-3575802.08235272,27,-6.31030983558431,94.9204370268506,6.31030983558431
11832,148.7148978,-31.84845436,1563165.52026768,-3572779.7100439,23,-1.27955266721132,100.563822366533,1.27955266721132
11841,145.5866244,-32.83462065,1260137.4206742,-3647723.71970567,18,-3.81655938071813,56.7290120310189,3.81655938071813
11842,145.5880368,-32.83448326,1260269.55394713,-3647722.38643756,15,-6.88024452687474,56.7290120310189,6.88024452687474
11844,145.5694359,-32.82520745,1258660.72976992,-3646508.3606562,27,7.813941880696,53.5582603912567,7.813941880696
11845,145.5162381,-32.71324298,1255066.03169197,-3633542.84170107,50,16.4951491045563,44.0593048126556,16.4951491045563
11852,145.5608079,-32.80844057,1258061.93444814,-3644560.31978637,19,-0.176305186612836,47.7490114320683,0.176305186612836
11856,145.5586901,-32.80929109,1257856.13249345,-3644633.97412656,15,-4.3935289059365,47.7490114320683,4.3935289059365
11861,148.3948611,-31.98971389,1531379.20873732,-3584577.06223577,12,-9.32152842111777,103.537648829575,9.32152842111777
11866,143.2505661,-33.74027698,1035197.22852087,-3727383.87740044,26,7.16453507918581,32.6621355137455,7.16453507918581
11870,143.2173709,-33.77769294,1031784.69103585,-3731273.16623823,22,2.48076858840033,35.185092553881,2.48076858840033
11873,143.3002718,-33.75463445,1039617.39861238,-3729382.95456863,21,2.96785186174501,32.6724074802657,2.96785186174501
11878,149.5105069,-31.14133074,1647930.8368913,-3504324.10543449,25,-5.71155173968483,93.58267156097,5.71155173968483
11879,149.5432197,-31.12435547,1651250.3599272,-3502863.18551152,41,10.61268317567,88.0334072724067,10.61268317567
11882,149.5325028,-31.14358752,1649953.31184718,-3504858.38205844,44,9.98198695728936,77.9699445300773,9.98198695728936
11883,149.5577368,-31.14494647,1652292.2298777,-3505335.27068533,39,8.8228233357927,87.0170507639005,8.8228233357927
11885,149.5634308,-31.12664231,1653105.6310438,-3503378.26843182,24,-8.58408783141666,86.5617694817701,8.58408783141666
11887,140.43225,-33.76028,776168.409989383,-3709628.53528259,4.91934955,-0.985749429652463,16.126303408537,0.985749429652463
11896,149.4749162,-31.39293535,1640760.45161942,-3531777.10287778,47,12.3318944316507,58.5026311994686,12.3318944316507
11902,149.4394407,-31.51174408,1635640.21108118,-3544499.69788765,35,2.53997972841167,55.668823416769,2.53997972841167
11903,149.4469648,-31.50194126,1636490.90732069,-3543508.84034425,20,-12.6325962522013,55.2363715045504,12.6325962522013
11907,149.473843,-31.45776478,1639670.64547451,-3538953.8759633,31,-2.20390674730839,68.7433697657849,2.20390674730839
11910,149.4568544,-31.46955482,1637906.64466141,-3540043.60087552,42,11.3181954596103,69.1424209902194,11.3181954596103
11911,149.4676787,-31.49107261,1638587.5615202,-3542568.92735745,32,-2.07951999230566,69.1424209902194,2.07951999230566
11912,149.4904225,-31.48669975,1640774.5608289,-3542375.85527167,37,5.65721015800803,73.2311035684958,5.65721015800803
11913,149.4576276,-31.4991214,1637527.82973859,-3543332.72431263,26,-5.28174755934131,69.0233991016703,5.28174755934131
11915,149.4558929,-31.47705883,1637702.56201008,-3540863.55138231,34,3.389949928064,69.1424209902193,3.389949928064
11919,148.2946377,-32.28367736,1517886.05945539,-3615994.83505115,14,-5.72308635199163,137.300935111397,5.72308635199163
11920,148.2136218,-32.26012654,1510713.26178509,-3612421.95568241,11,-10.8718878493255,136.775560319458,10.8718878493255
11924,151.8326513,-29.64041947,1890823.27245147,-3370064.95067773,29,-9.02121053484935,64.4260627762423,9.02121053484935
11927,151.3628909,-30.76290729,1827388.29352097,-3487569.26062016,28,-5.77082884170383,52.6599462206496,5.77082884170383
11929,150.4600962,-30.33857211,1749641.70554409,-3427899.923424,27,-6.53529596682199,94.2660589261381,6.53529596682199
11933,147.2967367,-32.41301438,1423660.74360094,-3618859.46108262,31,2.85772873884793,349.285618921826,2.85772873884793
11934,147.2364891,-32.42920455,1417864.80072115,-3619986.82448807,61,26.0879843586552,324.43708257064,26.0879843586552
11936,147.2758139,-32.49208679,1420668.16251985,-3627404.30008029,12,-17.812102332931,315.855149049814,17.812102332931
11938,147.2645601,-32.49853009,1419540.66665373,-3627994.43440458,54,28.529497608145,303.988629194639,28.529497608145
11939,147.2513525,-32.49935483,1418307.27619083,-3627939.29332572,17,-11.132275044465,312.460026453924,11.132275044465
11940,147.2556003,-32.49573786,1418748.59665498,-3627584.95712622,11,-15.430281789735,312.460026453924,15.430281789735
11944,140.9916,-33.77827,827431.719504665,-3715141.22345525,7.602631123,-4.36219287702214,17.3606156624832,4.36219287702214
11947,145.7048283,-33.15047109,1267280.92367272,-3683976.10847145,0.816496581,-5.52315893854193,55.5718780548588,5.52315893854193
11950,145.7776275,-33.15842253,1273891.011474,-3685583.0198945,9.797958971,-1.51601946644223,58.1602101442867,1.51601946644223
11951,145.794671,-33.1667061,1275361.04674994,-3686672.78602576,25.31139401,14.4905902615963,71.284226391916,14.4905902615963
11952,145.8257549,-33.16790513,1278209.17372936,-3687116.56115863,10.61445555,-4.35166884097705,70.409383786184,4.35166884097705
11960,147.1168708,-32.4814785,1406095.70191416,-3624468.23302846,56,32.4588446449325,263.707880217944,32.4588446449325
11962,147.0891674,-32.48183496,1403526.17846789,-3624203.17991921,30,-2.92129167368431,284.98906105003,2.92129167368431
11968,142.510386,-33.712716,967502.937828977,-3718518.68778489,7,-11.7246377216372,51.2047319901631,11.7246377216372
11969,147.5780799,-32.35445681,1450512.96293848,-3615524.04960127,44,18.2735922657736,155.89708926683,18.2735922657736
11970,147.5663967,-32.32151954,1449878.18320096,-3611735.46853355,15,-10.717202938169,157.809114845399,10.717202938169
11974,147.6136103,-32.28854744,1454703.3758259,-3608612.23833509,26,1.319925013718,137.649069853298,1.319925013718
